urlkey,timestamp,original,mimetype,statuscode,digest,pdf_version,creator_tool,producer,date_created,pages,page_width,page_height,surface_area,file_size,sha256,sha512
matsui.house.gov/index.php?view=article&catid=45:2011-news&id=2963:coffee-with-congresswoman-matsui-event-scheduled-for-saturday&format=pdf&option=com_content&itemid=400146,20130506230525,http://matsui.house.gov/index.php?view=article&catid=45%3A2011-news&id=2963%3Acoffee-with-congresswoman-matsui-event-scheduled-for-saturday&format=pdf&option=com_content&Itemid=400146,application/pdf,200,PKJ5POOU72UUDAUOETQSQZUNHVOWUZZK,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2013-05-06T23:05:27Z,2,595,842,97,241664,7d54493bef9b126c004a0619836882d6905ce2640c0ff5a01a9556dca18000d6,ab46b8bde7fab552679030143a5b6ce6985712136f482f04a7a56ab53f393daa6a03e83df9184ada2740ffb05f2cb9aed326c829bb1746cd6a00f1382272f9a5
p12.nysed.gov/repcrdfall2003/overview-analysis/442101060003.pdf,20120131042832,http://www.p12.nysed.gov/repcrdfall2003/overview-analysis/442101060003.pdf,application/pdf,200,TMLSWMKGDE2PLE3QSREAPVVCNK7QXPRC,1.2,PScript5.dll Version 5.2,Acrobat Distiller 5.0 (Windows),2004-03-19T05:59:05Z,12,612,792,94,75743,e4bc927d9f35bbd952d917ac4c13dfa90a6a9ecd4993047fedf3b3fce2d55366,1ab2dfad98d7a50afed6e7b59354fbafee502f4c00fc8ca5e170c19ad28d111cc3d54aca88fe15c755f943e4a26f0fb28f53be37a037060b9e6035ef655bc968
bachus.house.gov/index.php?view=article&catid=48:2000-news&id=651&format=pdf&option=com_content&itemid=118,20100203105909,http://bachus.house.gov/index.php?view=article&catid=48%3A2000-news&id=651&format=pdf&option=com_content&Itemid=118,application/pdf,200,JPJ5MCDTMBPXA7YEZNO5KXTSWXWYNDW5,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2010-02-03T01:50:51Z,2,595,842,97,243739,b3705e65d581fc4b08b0bb36bc33e087268dea8b22c6aa73ab7a5a518573faa4,eda11c1c526e3f2b81a25c69d47063e1cfdf8c981f5a760be4370736449e575b19038391f904e649dc9f0369003624e4e5f4a29861e815bb1421159f10069a50
ca5.uscourts.gov/opinions/unpub/14/14-50358.0.pdf,20150108033452,http://www.ca5.uscourts.gov/opinions/unpub/14/14-50358.0.pdf,application/pdf,200,KWPQYSUTIEVQHMZBL2UDE4OKV53YYSG3,1.4,Acrobat PDFMaker 11 for Word,Adobe PDF Library 11.0; modified using iText 2.1.7 by 1T3XT,2015-01-06T18:00:26Z,3,612,792,94,92473,45fb7c3cae279c3d48a0fb3df53bfc69e4ea3b851299176aad67aabdf20ed75f,b1e80a5932e1bb3ba099f1231a426b55b94c51d09aa3c308e121b444816803b38cc02537a9a73d0a4766428dbed5c66cfb376d1da5bb60ea3d3b7de6136a3ab7
campbell.house.gov/index.php?view=article&catid=19&id=2598:ballooning-bureaucracy&format=pdf&option=com_content,20130410150808,http://www.campbell.house.gov/index.php?view=article&catid=19&id=2598%3Aballooning-bureaucracy&format=pdf&option=com_content,application/pdf,200,D5XGVE6OSPKS2ELNCRDRBFZ4XQNNAYA7,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2013-04-10T15:08:09Z,1,595,842,97,241037,51a2216c6e4b6e2e2994ca4d817d7988e631dd808fb1477fdb79b813c339349e,ca769c97f6dd12c767c7e600898672ffec8e4637a0bf30c57081f31eb759b718fd3a5fe3981bea2538b3066691fb34d2c9e90b6836c40e9168183fc1b5cd0ae6
carbon.utah.gov/gis/downloads/tamarisk_removal_resource_maps.pdf,20091016115719,http://www.carbon.utah.gov/gis/downloads/Tamarisk_Removal_Resource_Maps.pdf,application/pdf,200,YFPURNDOL6TDJBBMD6FIMGPZ64OBYAQ6,-,-,-,-,-,-,-,-,87468202,02106393eee0fecea5a105e2875edef8948379c0fa3efff3282649c8f9fe16bd,22b7cb53e976955f99a592610499573412aa6fdaed5410593212885c19d708a1e2be8e8a31b5e76182c8aa5aa929affb6c5ac417e2c76f696af6a2cf3a22bb91
dhr.maryland.gov/cgi-bin/adoptnotices/getpdf.cgi?id=1543,20100218042515,http://www.dhr.maryland.gov/cgi-bin/adoptnotices/getpdf.cgi?id=1543,application/pdf,200,BLQYONKYGPSK7RW76LOAUDZGQXB634CT,1.4,-,iTextdotNET by ujihara.jp based on iText1.3.4 by lowagie.com,2010-02-16T19:16:11Z,1,595,842,97,1641,069a8362d300fa66463de1e71a5ebf40a4d3a5db3e89fb649d748b9bf296b23c,07dc84785b31c0d43dff4ffde9a38950a30ff9f01c2e9769071274f2b30e155589d4087d8ae90b59e8a76db14d59ad4f39ada09f61a8fd46f14fb94aaa3e99a3
edocket.access.gpo.gov/cfr_2002/octqtr/pdf/45cfr2516.510.pdf,20090509081920,http://edocket.access.gpo.gov/cfr_2002/octqtr/pdf/45cfr2516.510.pdf,application/pdf,200,44CC3S6FHPO5OFLW26RYVMNN3CLMBFU5,1.2,-,Acrobat Distiller 4.0 for Windows,2003-04-03T14:37:11Z,1,612,792,94,46861,113cc41067489071e0a929d8c01e83b40594cc7f26440eaac8df1ad50eb0a0ab,3fe2f07d9474f3d909b768d3044ca84574e866bb231c5b469d76fa90e8b84f1b0de9652bb8d3316c5679ddddaf9f189498422bb0890df6011d45cb5027d433d4
larson.house.gov/index.php?view=article&catid=61:2011-press-releases&id=1348:top-economists-to-larson-it-is-essential-we-act-now-on-debt-ceiling-warnings-come-as-moodys-announces-review-of-us-credit-rating&format=pdf&option=com_content&itemid=99,20120105224138,http://www.larson.house.gov/index.php?view=article&catid=61%3A2011-press-releases&id=1348%3Atop-economists-to-larson-it-is-essential-we-act-now-on-debt-ceiling-warnings-come-as-moodys-announces-review-of-us-credit-rating&format=pdf&option=com_content&Itemid=99,application/pdf,200,THLKZHEPHTVPUJNWQ3L62RDZOIKMHE6X,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-01-05T17:41:39Z,2,595,842,97,314091,0663c0c92563923e0c755418180e1036da06fb475aea157adc1754380bc8aa10,8dbecd4319da4ffc2810c917320a5e06e478863f15dbfd7bfe9d445266acca0f74c4038d390e791572862b3a64a445588007cac72a61b156bb44d5501975f7d1
lrc.ky.gov/krs/061-00/850.pdf,20100117151011,http://www.lrc.ky.gov/KRS/061-00/850.PDF,application/pdf,200,SREYYNQ35CNPBSWN6KDO6RBUGR4W7BZE,1.5,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2010-01-12T22:55:17Z,1,612,792,94,3971,e2e417f31f7aac6756f1d9a3578f9c77f5a55f8b456f2f6785a3ec6aaa413a80,70fb1c9f3c82bc732bcff21ca5e794cfefcb8e96ccca566d43b6fb462ac3cef2d2754411622f11a308e83ec12ccddb272e30d2fdb578b68e3648a8db9535ac8b
lrc.ky.gov/krs/411-00/600.pdf,20111106145133,http://www.lrc.ky.gov/KRS/411-00/600.PDF,application/pdf,200,FINT6YKQ6HZIF4FG6472FBR4EVTNCZYZ,1.5,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2011-07-22T18:06:24Z,1,612,792,94,5848,16db14fe27f10fdaa8102b7fe4ae7b631773b77277b7e4868d5af29a3e8991ae,437304d362a6b14007fa1d49de37dfaaf88302b9a84673844e0d8929f8ff1fe525dc175d731ad7041b6a848041052a829c33ac22e7dcfe3ffd4e849d31be3bd3
nist.gov/sites/default/files/documents/pml/wmd/labmetrology/sop_14_20160123.pdf,20161216221930,https://www.nist.gov/sites/default/files/documents/pml/wmd/labmetrology/SOP_14_20160123.pdf,application/pdf,200,RI6NFCCK3DM3HB3ZU7OJTGVRX2YSD3LB,1.5,PScript5.dll Version 5.2.2,Acrobat Distiller 15.0 (Windows),2016-01-23T19:23:26Z,19,612,792,94,103986,7a91743bd1119001b823359e0660847f8fd27952e233fdc5a0dd343b86bfe344,bc1ddf21d1f913a458e273e45945f58ca92b862195ed67c066f6c31c55f1e79b50326815572633bb3b90945fc2665412ec00b4a3f38caba5c81e452f8f8ac0aa
pdfpiw.uspto.gov/74/291/060/28.pdf,20160812070502,http://pdfpiw.uspto.gov/74/291/060/28.pdf,application/pdf,200,YJW37FHX43WFG327VZASKGXCUC3DH55F,1.1,-,libtiff / tiff2pdf - 20100615,2000-02-16T16:43:23Z,1,612,792,94,99442,a0219fbee7bd762b878c1625f85144c55a9e2eb9871196232ebbcaecd2acacdb,27f0e47062494a11cb61c5ba25ed8ea8f65bd09bb92d586b7bf8d956c7a471105fe8c0ed66057b3ca121bb56faac3db2c59aeac027bd9914b83bdf448b65ac2b
txnd.uscourts.gov/sites/default/files/highprofile/379.pdf,20170407174430,http://www.txnd.uscourts.gov/sites/default/files/highprofile/379.pdf,application/pdf,200,M4PQQ2SAF6X4U7WZE2ZG5FPZBNUKPKNC,1.3,-,-,-,23,612,792,94,4240209,ff7fd3b34b13eaa26f3baa742ae2282bb4e191a684ba6c216752ce2835fd6112,2ac1ad1a1d5b3ffd0676d7e67ad152cd8ac56930c2f445b82fa5e0362bb0886d1d5429b196e766ba51adaa75f40b58999c7c3879f04b1bfba2d94252b214f516
airweb.faa.gov/regulatory_and_guidance_library/rgmakemodel.nsf/0/8287dda9987957b3862572ac00579250/$file/e22ne.pdf,20151212140924,http://www.airweb.faa.gov/Regulatory_and_Guidance_Library/rgMakeModel.nsf/0/8287dda9987957b3862572ac00579250/$FILE/E22NE.pdf,application/pdf,200,65VH6VWWJJCZNGG3XTA7XAPZRAIOGYEV,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 6.0 (Windows),2007-03-28T15:55:07Z,3,612,792,94,23548,7b95d293546f587932b7d0a3adc976e34365e1be0efb0af36a19c2320dd170a3,bba10a05399100ba1fd91bdba79b5d2f668f6983e2e82f970140d023176c217108bfc48bf9302486a0d31e9cf2315aac745987264fdf42bea8beb6c9c68df0f2
ams.usda.gov/amsv1.0/getfile?ddocname=stelprdc5068050,20100307054318,http://www.ams.usda.gov/AMSv1.0/getfile?dDocName=STELPRDC5068050,Application/pdf,200,QKMKFZHDUXL4UT3XEH7MJU4V7AUZHBGO,1.4,PScript5.dll Version 5.2,Acrobat Distiller 6.0.1 (Windows),2008-04-16T13:50:52Z,5,612,792,94,19535,f9f0a9e0d69aaa10451d89845cc47080a05202c60a219a019a4d49c1262ac192,cac0ba895ba65778e0972afcada009c9495820e88f0cb0992b78b17a4768702b5966baa886d3b908c494e20606488aa12943de3b08bae6e61e1c191eb48e4ba0
dhs.wi.gov/bqaconsumer/nursinghomes/countydirs/marathon.pdf,20091124012811,http://www.dhs.wi.gov/bqaconsumer/NursingHomes/countydirs/marathon.pdf,application/pdf,200,IM4QZDPPO5PUG5SPN2VFLKQDDK5RT3BU,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 7.0.5 (Windows),2009-11-18T19:41:58Z,1,612,792,94,25973,ce87ba1658cb5379600a4efd81e435328966e6cda22846326bab42fd153d4aca,1ef01fcf17e6e6838da2d250b10d2856fe9af26047abb1634da98a29a2412655d6980c23dbc6c3bd205c4b8472102e8042ebaa88a67af3d530c71fe7ec5dcc0d
eservices.nysed.gov/sepubrep/mainservlet?f=pdf0607&school=181101040000,20110219010638,http://eservices.nysed.gov/sepubrep/mainservlet?f=pdf0607&school=181101040000,application/pdf,200,CLVKCFF5I35W7VS2OQN55H3E5XJ4XFVE,1.4,PD4ML. HTML to PDF Converter for Java,PD4ML. HTML to PDF Converter for Java,-,7,595,842,97,149787,bef455e04c4149035c22be3e849a0ae6efb1e01201d7977d6ebbb06e9732dcd9,1ba7ed5ac540092ba3eaf062c93198c70a0da1e844d9c49e254571f3d96227570782ecb518e1bcde1a739cb2fb4ed00ce744c1f1f3b044a9cb0c96b964cfd43c
farr.house.gov/index.php?view=article&catid=26:2007-press-releases&id=238:august-3-2007-farr-releases-town-hall-schedule&format=pdf&option=com_content&itemid=1,20120207075249,http://www.farr.house.gov/index.php?view=article&catid=26%3A2007-press-releases&id=238%3Aaugust-3-2007-farr-releases-town-hall-schedule&format=pdf&option=com_content&Itemid=1,application/pdf,200,JYMSHAQOPOCHYVWZYLPSNQYDNAGMT5DR,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-02-07T02:52:50Z,2,595,842,97,241261,4ab5f513a48083cd11c896df06298f5e063c46dc43cf3473a8f6087603bd454a,6f1529fd4526a2cb4ea1596e1e01bb0ccb64f6c9e20f17c974b2dab002f24d785e2c4000dc1e24392a9fe1bab3b823dc1f175d06da7b3943073b6cc7858650c8
fda.gov/ohrms/dockets/ac/06/briefing/2006-4216b1-03-nda+20823+se1-016+clinical+review.pdf,20111024031331,http://www.fda.gov/ohrms/dockets/ac/06/briefing/2006-4216B1-03-NDA%2020823%20SE1-016%20Clinical%20Review.pdf,application/pdf,200,ZAIRYEDJ6SHNYMBVPJMCBULE2HL7HMRV,1.4,Acrobat PDFMaker 7.0.5 for Word,Acrobat Distiller 7.0.5 (Windows),2006-04-20T01:52:41Z,93,612,792,94,1371151,fd4d8b1a4857c4692a0d4a036f026a6f5bd6f5dd43c673afb44348b86d4f31ef,d25fc29b8431193aa6a79743eb149e9d6f46ae357ed870f1dc584137d8a1d9770e36bb1d6e3c76aef16278da28bb235bafac10982aa3c7737fadae634db90bec
honda.house.gov/index.php?view=article&catid=16:blog-posts&id=864:the-state-of-our-union&format=pdf&option=com_content&itemid=357,20110206221501,http://honda.house.gov/index.php?view=article&catid=16%3Ablog-posts&id=864%3Athe-state-of-our-union&format=pdf&option=com_content&Itemid=357,application/pdf,200,HQIOPSJSKZG4AZ2NCERJBQQWVWNJ2CWH,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2011-02-06T17:15:03Z,1,595,842,97,242134,101e195e946d4ae1611755536eda7bfd9ef6a8fe1610aabd9d98bd28c3f14213,3e5992de0e7a7a1ff9b3dd22a3136bd0ac451de23ee93e40bbcb1c7dab97ca170d02056917bb65a8c30f733ca032c294bd123a96021529d409f8b421853d6ae7
ltg.ca.gov/index.php?view=article&catid=67:press-releases&id=184:041907-celebrating-earth-day&format=pdf&option=com_content&itemid=347,20091023081617,http://www.ltg.ca.gov/index.php?view=article&catid=67%3Apress-releases&id=184%3A041907-celebrating-earth-day&format=pdf&option=com_content&Itemid=347,application/pdf,200,QPGEM6DY42HDRLY6OQFDPEFDUSW43ITT,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2009-10-23T03:16:19Z,1,595,842,97,240973,00d8ff21646de13c96be37d6166bb39de9aaf6d7229c8f561b23758ed8bd7810,aee2397845e7da911d3adaae3122eb958f9540c8ca53d9a3872e293b0af89b3ee3e8749eb1db3b146fa65a74307cbd55738468367e49315be7fc159a4f6ea33f
nass.usda.gov/statistics_by_state/texas/publications/county_estimates/cel_415.pdf,20100309052854,http://www.nass.usda.gov/Statistics_by_State/Texas/Publications/County_Estimates/cel_415.pdf,application/pdf,200,SXHJPFKQMVB3WUA6WOCOATLLVMBWKCCS,1.6,PScript5.dll Version 5.2.2,Acrobat Distiller 9.0.0 (Windows),2009-06-22T15:41:24Z,1,792,612,94,24524,11973e8e2eead8e5eda1b931173f927a6900b1a0c71efe5b3fca0d329140f5f3,4ea6120f4432283460b1234c4762d47739b7548c618d320e8cf283326eab028ebda87bdba06c07f4fc2014655a72be8a841f35db56ebc9fee863b37cb025e218
p12.nysed.gov/repcrd2002/asgp/districts/231301040000.pdf,20120305031456,http://www.p12.nysed.gov/repcrd2002/asgp/Districts/231301040000.pdf,application/pdf,200,BFWOETAIBXJQILXW3TFPQFSKPR726RJ5,1.2,-,Acrobat Distiller 4.05 for Windows,2002-03-28T23:11:00Z,6,612,792,94,50277,8cc2dc42df501e703a3e86b0cfa014688e935e8e2af197ac47cb78018737e43f,c52af9f37f106f7626f918a8d82b2257199ea12869d683e7218e36b3700943510704d316fa5874b05ba702eafe4cb1ef5f9155943a407b23601f75e2a4ce5757
pdfaiw.uspto.gov/96/2013/53/005/1.pdf,20170708194541,http://pdfaiw.uspto.gov/96/2013/53/005/1.pdf,application/pdf,200,VSIY6OBUI6HB77D6N5CW3UACJPONUNBT,1.1,-,libtiff / tiff2pdf - 20100615,2013-02-12T12:12:19Z,1,612,792,94,35237,20c24174da8cfa29f85b55f8495ff48a4b13e59d83bf677da294524dc7da43ba,f1553a1ca52c8afe4fea66fc8050275e2d4f6a338e89ebb1cede308590e239f4c1c6999ed5ec527393e6776ef90f3ce69e4c81c8eebb2711f1980ab2536b22ef
state.gov/documents/organization/144843.pdf,20120116200533,http://www.state.gov/documents/organization/144843.pdf,application/pdf,200,4WDM523HPSRSKBCVFVEJGLJ43DYOQRKO,1.5,HP Smart Document Scan Software 2.60,OmniPage CSDK 16,-,6,610,786,92,175196,cc901ab3074f33e15a08b34df50f27d8d385f1b6ea7884e5849c772bce68b69c,17b6b8629960edab0f442ed5c395afb3f2be256154513545a95b6e9d9fcd4190be75b7139716ae444602db16e24e319199ae760e9262343dd60572668cad50d0
adcvd.cbp.dhs.gov/adcvdweb/ad_cvd_msgs/7618.pdf?tabindex=1,20160625065610,http://adcvd.cbp.dhs.gov/adcvdweb/ad_cvd_msgs/7618.pdf?tabindex=1,application/pdf,200,IFZFKQAJVRO7DBK7PJHVWZGWIWSIK45E,1.4,-,iText 2.1.4 (by lowagie.com),2016-06-25T06:56:11Z,4,612,792,94,13807,dfa3b4477b36cfa491172eb8060c05c1063834ddf894eea67291968cff5f01db,b04ee3e8bf23de42bf25029bc4a36fb335e015310902ebcf84b1e451c0dd3da0a467075d63bf7bd97ffb66bf45dea1a5e63005e89d887d10e350f225e0740755
adminrules.idaho.gov/cindex/38.pdf,20120801225325,http://adminrules.idaho.gov/cindex/38.pdf,application/pdf,200,QIYEVQGJUXO4R45CCFYLL65JS6FERSNA,1.5,FrameMaker 9.0,Acrobat Distiller 9.5.1 (Windows),2012-07-31T15:10:15Z,2,612,792,94,34367,27f2025febd0ca87a18cf6f9e51d4972e1e35b372e1d90c98812fee2e1b92d2f,c0216e77c5817ffe6eb19494b9327afd00f4f9ed8702e30cbdba227894e277ed0feb90371967d919fbce2974a2c8bd9214d28863f5db38ae3eacef81fc090908
aphis.usda.gov/animal_welfare/efoia/downloads/inspection/a/73-a-0568_11-16-2005.pdf,20090427052612,http://www.aphis.usda.gov/animal_welfare/efoia/downloads/inspection/a/73-a-0568_11-16-2005.pdf,application/pdf,200,SQLC3S4MW5EPXOWILIWFDKDOYRHJ5CK2,1.6,Adobe Acrobat 7.0,Adobe Acrobat 7.0 Paper Capture Plug-in,2007-02-06T02:48:18Z,1,602,777,90,37164,e2ec3b118e205ff5d627e0c866224a25ba52e6d3ab758a3ef3d49e80908d7444,56c47c52d9ae099403f81919919acd970c10dabb30fa6626207a87b05e84a0725dd31941e161e7a381182baa54ce316c205791bbf3df8657ff7b3ac213cb2e2b
elections3.hawaii.gov/ppl/docs/ppl/ballots/english/012en.pdf,20100827170305,http://elections3.hawaii.gov/ppl/docs/PPL/BALLOTS/English/012EN.pdf,application/pdf,200,RXIDHLTDVIBR4P4WOFXTJSSV6A3K5GTZ,1.6,PScript5.dll Version 5.2,Acrobat Distiller 8.1.0 (Windows),2010-08-06T21:08:55Z,2,612,1224,144,497113,eb40182268dad3bb2b4ee7b80f369144c3f73fa9b156077192726ee5167f4630,2030a1b08c2bb962e843d7950d3b5b9aa9ace57850133037729047926bb938da5d61f251baecd80353cfb7f4e29846ae45e63f6196db8e4f26191a7aa7cde211
files.eric.ed.gov/fulltext/ej912718.pdf,20150517105848,http://files.eric.ed.gov/fulltext/EJ912718.pdf,application/pdf,200,ROFAK5ST6GGKDWOVZ4YC6QI5GYOJBO4I,1.3,Adobe InDesign CS2_J (4.0.5),Adobe PDF Library 7.0,2011-01-27T02:29:22Z,15,612,811,96,247420,f770c0ceed9449af4ac33e03ea64f70e0925bfb0b1122e5ab8f130468ae69cab,b892bc03c5b8fe6f92cc15676f041c94a3d2502db5ed261f71e435fd84dd4943f2094119a2fdb3c7ca13f11b149c33fac3309735440398c1bc43fb3629478b51
frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=deschler_precedents&docid=52093c28_txt-36.pdf,20090328032508,http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=deschler_precedents&docid=52093c28_txt-36.pdf,application/pdf,200,4BYJ3SJ7LQLUQONSHK7CN7NJFWKW62CX,1.2,-,Acrobat Net Distiller 1.0 for Windows,2009-03-27T23:12:53Z,155,612,792,94,766837,61a663afe7b3c68af0e992025c5eccf7af75fdb841150c79670d2bd5d581cd25,716d9d912cefbc10728b2261f5e1c360f58c4f2fa8b193a12573f0c8e7a9bee7a279df5cc44374011736aadb4d2a2f5f71dd88955657ccb497eace3547661742
gpo.gov/fdsys/pkg/wcpd-1999-05-17/pdf/wcpd-1999-05-17-pg846.pdf,20100310213109,http://www.gpo.gov/fdsys/pkg/WCPD-1999-05-17/pdf/WCPD-1999-05-17-Pg846.pdf,application/pdf,200,3HATKPN6TVEYUNQ6PK5MYH6VA6VX6ECE,1.4,"Federal Digital System, U. S. Government Printing Office",iText 2.1.4 (by lowagie.com),2009-09-20T04:23:26Z,6,612,792,94,162325,e0fd24a60a8e9a0986ece3bc21241f35a64378e98f2be9992884dcca6e236fa3,96acdd6e84665be4c8c55f5a763d05bb5bf68ea6d18788212c9e86652e7de59bba3005d27dc2e7b82884eea35ca76b45d3ea12814b5272b7e842b4743c2da053
israel.house.gov/index.php?view=article&catid=50:2010-press-releases-test&id=899:rep-israel-joins-gold-star-mother-dorine-kenney-founder-of-the-jacobs-light-foundation-to-announce-the-400000th-pound-of-supplies-packed-and-shipped-from-long-island-to-our-armed-forces-overseas&format=pdf&option=com_content&itemid=63,20110306232736,http://israel.house.gov/index.php?view=article&catid=50%3A2010-press-releases-test&id=899%3Arep-israel-joins-gold-star-mother-dorine-kenney-founder-of-the-jacobs-light-foundation-to-announce-the-400000th-pound-of-supplies-packed-and-shipped-from-long-island-to-our-armed-forces-overseas&format=pdf&option=com_content&Itemid=63,application/pdf,200,EZ5GI4R7U4POAIDO2DOL6J3LIQLGQQRX,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2011-03-06T18:27:36Z,1,595,842,97,241586,a3ba234a9be6b3551f08f56f4c05c4acac713c918667752f2cbe3493a0848557,b8fcae4fed2a9bca5199e2fd4909d6f5e5bc9162061284d73a311220977e04e17eb11291cd77bae868f23f09803e4e37ce841d96ae91812bf0897f936e9b5cf2
lrc.ky.gov/krs/307-00/070.pdf,20090425120146,http://lrc.ky.gov/KRS/307-00/070.PDF,application/pdf,200,VIM7QYT5BTQU2DZ5YSODAFBLJFMZUPUY,1.5,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2009-02-27T20:04:26Z,1,612,792,94,4139,722ef6363bb9bd2544807fc8bb232dee1aa7d7971efcb31fd64e28447b425d70,4658f31076df34f5a36d93938e12a2b1cfbcbcb1ea285601320c800e26f00a125315c938594434904f4db0420bedadcf8d89d68a36e3ccc5fc8fcb035572bd98
minerals.er.usgs.gov/minerals/pubs/commodity/talc/650499.pdf,20161213011339,http://minerals.er.usgs.gov/minerals/pubs/commodity/talc/650499.pdf,application/pdf,200,FC2VGRC55DZ77QA4O5L7DPBQEUDIQG52,1.2,R:VOL1_99TALC99TALC_99.WPD,Acrobat PDFWriter 3.02 for Windows,2000-08-02T10:24:20Z,8,612,792,94,43402,9fa9bafe60c44fa60df9499384a7ca8cfc27822fa608a912c9da11e1437aa4eb,b8988aaed20d13bb617e0b6cc3632d744cdcaced149bb4b1a81ad90bad2351ededbb7b4e40989b83c1fd477614ed10206f97edea66e4a753b2d495fecd368f7b
p12.nysed.gov/repcrd2004/school-accountability/091200010004.pdf,20111225040750,http://www.p12.nysed.gov/repcrd2004/school-accountability/091200010004.pdf,application/pdf,200,PM77VVIRKCVEFG6KFQWCC5LHTB5BY5FD,1.2,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),2005-03-06T21:04:07Z,6,792,612,94,49255,b59da90588c8023e58c7465143458ab9bfab29d4b8822102e83b8d001b97a9ed,d2d7e2ecff4cefe10c618aed38b0de1c03676bf0f0340dc20fa4c04a2becbbeba0a01f84be7c29125b188d3493244cd054522b23437797198fac57079142e487
usaid.gov/our_work/global_health/home/countries/jpptafr.pdf,20050324100110,http://www.usaid.gov/our_work/global_health/home/Countries/jpptafr.pdf,application/pdf,200,2ED27NR7CISW7J4PHXXBZ6OFPVDFHMFB,1.5,PScript5.dll Version 5.2,Acrobat Distiller 6.0 (Windows),2005-03-21T21:10:33Z,4,792,612,94,152805,7debd9e58b92ded73ba2412293db3ee9b97224bdc84f171b35b1bcc5e4eff295,62623e53857df8f8579674ea2f2a9478d4dcb6860ac42c08dba8840fcfa39706097d2371a71c42fdb67eaf186e86ac8af1d1df4b6904cc9c7796154fad4ed836
apps.courts.ky.gov/capitalreport/report.aspx?project=69,20100102213904,http://apps.courts.ky.gov/capitalreport/report.aspx?project=69,application/pdf,200,LY6DBD3U5M6JGXFEYE54PAAMXND6XZ23,1.3,Crystal Reports,Powered By Crystal,-,1,612,792,94,33864,55d6b310bd168c3a9f2b1009935fb75585df1ecb10a8a5426ffcee3519e83581,430946161c6cdca1a0f93f85bad4a713c40efaaa187012b7db53944931c2dd05334316397a43469c84288553bc984a2e2e2bd53ba5dfe2ec6877660ef486f032
congress.gov/109/bills/s4092/bills-109s4092cps.pdf,20170522182210,https://www.congress.gov/109/bills/s4092/BILLS-109s4092cps.pdf,application/pdf,200,ZUWRZSXWC4YCHANQID44W33VTJ4XQU4I,1.5,ACOMP.exe   WinVer 1c15  Aug 31 2005,Acrobat Distiller 4.0 for Windows,2014-05-15T11:49:31Z,2,612,792,94,129236,e8eea7f8a9d48e24d910cd20ffd06bb886fbb0aea1d3174110416c8a6a21184b,9693ae59d7555deaf5b7e8b9041f0ec77a8eb8cdd4e58fa2937cc2804e72155ba6036561689557af9300a19c167cdbd04a9aafa4aef05746db85e414bd676700
farr.house.gov/index.php?view=article&catid=27:2008-press-releases&id=353:march-25-2008-local-irs-events-to-push-stimulus-tax-rebates&format=pdf&option=com_content&itemid=22,20120912094712,http://www.farr.house.gov/index.php?view=article&catid=27%3A2008-press-releases&id=353%3Amarch-25-2008-local-irs-events-to-push-stimulus-tax-rebates&format=pdf&option=com_content&Itemid=22,application/pdf,200,ZJ5HVWDVHYK4BXVX65BYRTCCCJRRIV4L,1.5,Joomla! 1.5 - Open Source Content Management,TCPDF 2.5.000_PHP4 (http://www.tcpdf.org),2012-09-12T05:47:14Z,2,595,842,97,242361,44d81a8a8593186516d43c3762d70dc9f588fb9bb11599b99eb4a8fd8007d57d,ff7f3e760646e45525051c7b10404340f50dacd3b4a3f703734922f325a0efc8feac7cc064aeb3caad4fcadcb5243bdcb63a351601db7759a9ca71e123391ea2
