urlkey,timestamp,original,mimetype,statuscode,digest,company,last_modified,last_printed,file_size,sha256,sha512
bsa.nfipstat.fema.gov/comm_status/stateky.xls,20161210201428,http://bsa.nfipstat.fema.gov/comm_status/stateky.xls,application/vnd.ms-excel,200,2X3GOYNR6RB6IQBEZKT6FHG276X5OK37,-,-,-,195639,648e2d28186471f980382e80b8002e7dc1928e77827d6535f70395c93e11dd6f,4a2c07c89bfbc42de3a97990d2ea335ef5f569f80db3e65ef016dc841c1ec6ebeb631360fe6c03e92daf668d191538036b1017849095c46ed540caf94c6ec54b
calmis.ca.gov/file/indhist/napa$hws.xls,20101108182600,http://www.calmis.ca.gov/file/indhist/napa$hws.xls,application/vnd.ms-excel,200,YVCULHYQOQBJNZ5JGLVUDKS62QIGXX25,Employment Development Department,2010-10-19T10:43:21Z,2010-10-19T18:23:15Z,76800,ef3d0132bbf9e2d47df33beea21ce97e4dba85b04dde3ab9fc61f089ecae0b71,4fe5b6c4310663acdc5ae893d2f220495434ed361a6002149941987b1758bb6b85e66296ddbcb4559b2925a62b54d0221c41b62beb2eb05b524c7da64d993242
cdph.ca.gov/certlic/labs/documents/elap-nelap_fees.xls,20110218131754,http://www.cdph.ca.gov/certlic/labs/Documents/ELAP-NELAP_Fees.xls,application/vnd.ms-excel,200,IIBBRYT5JGSLTZRISTQ7XTMWQQBXHGDE,CDPH,2001-11-20T18:57:33Z,2008-02-05T17:29:06Z,65024,d77a3e28f7eac4d47a883ccbf1f5a1dc0a331d77b1a58d9ad869cc64d31cfb51,d267b02420e750249b2377fb5fcb299add793a5106bbfba949d8a84c377cec47caa15378435976a094188440a7e24d6ab7403d3c0028845e1f546f36347ae4b5
cdph.ca.gov/services/funding2/mcah/documents/mo-aflp-cbo-moinvoicev1-fy08-09.xls,20110403174536,http://www.cdph.ca.gov/services/funding2/mcah/Documents/MO-AFLP-CBO-MoInvoiceV1-FY08-09.xls,application/vnd.ms-excel,200,27QYH7DWIF2DVLEIGD6BPBXMRGSICKPW,-,1998-02-09T14:40:20Z,2008-10-15T15:30:58Z,10004992,74ec3d1b2d6ddd9171f848e91b2010a71ae7f33c15fab5a8c0d4edb8b090353b,1e8fa9d685fa16845bba3ef34634790b205258174992bb45bca04fa228eeceeb07351a0eee6aaf5f1112520127c917009a1762b3afbb553a7c69b561db724c65
cfo.doe.gov/cf40/i-manage/objectclassvalues.xls,20090512015712,http://www.cfo.doe.gov/cf40/i-manage/objectclassvalues.xls,application/vnd.ms-excel,200,LFHQ5O3ZG2F4P36FPVQMLWORMQFQYPL2,-,-,-,32295,1dbc935ba086bd00222fc9c6531a116e4fd1fae3c73b874b9f08dcece744216f,d544eabace047a0374933b6216169d646f7955b44b2783f8b78a1144dd89fe9047e2117c99b5df0bcb521b4047fe78eeedc5483168dbf7adf2acafd8e3f8b215
dhhs.nv.gov/grants/grantee+forms/request_for_budget_modification_lasvegas.xls,20090805225655,http://dhhs.nv.gov/Grants/Grantee%20Forms/Request_for_Budget_Modification_LasVegas.xls,application/vnd.ms-excel,200,ICEMWJC2VBLF4JYCKWB5EXZY22E3OGQF,State of Nevada,2007-01-29T18:27:50Z,2009-08-04T18:38:49Z,24576,b51df3bfe4b04ffc4bf2eef38d1b615352de81471efdcade8939d6e77f5cb9a5,02255437bf6b5d364b9b6b24a19f1556fb369955a7f8ba739ab724013585426d3069e288ee21089d711f2c6c725c7662bfb68fddcf1b2939f1d50f63d120ba39
hawaii.gov/dbedt/info/economic/data_reports/qser/tourism-tables.xls,20100625124236,http://hawaii.gov/dbedt/info/economic/data_reports/qser/tourism-tables.xls,application/vnd.ms-excel,200,77K5ACA4QFUOVVQLR7ALDH7IIDVBR2A7,State of Hawaii,2010-05-04T17:42:13Z,2010-05-12T20:34:00Z,309760,f210f3d9a78f3a27aed2788a4ee099c60b9dc8321e0274c1e0e53d07a5a4ebe0,98e7768cfe687eed10e08aadf7134d6f2c74a3829155c9366b96dfd446ccbe5740aa9f377703b94dbd9e5897af75231be214fa2cda7f237a9fc96e3c67aa8a4e
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=14&states=0&countries=0&unpublished=0&gofind=go&sort=institution&sortorder=asc&tab=brw&col=begindate,20150409064510,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=0&regions=0&subjects=14&states=0&countries=0&unpublished=0&gofind=Go&sort=Institution&sortorder=ASC&tab=BRW&COL=BeginDate,application/msexcel,200,DAUCBFPUHJZUF6OYKJVHL6LS6WQNNP7Q,-,-,-,631288,5777e91525152ec4166814e1519400d150f3367ef7e7d9aec9b5e1be04f801bb,87a855f49a248ccbea001a729d8bce40a6cf8a6dd4a1490eedf8648b322eadb0e6ee358ca89cc91223e778703ca55f9b25450df5030d3ef1c9b0a48ca6eb691b
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=1835&disciplines=0&regions=0&subjects=21&states=0&countries=0&unpublished=0&gofind=go&sort=awardnumber&sortorder=asc&tab=que&col=begindate,20141211112947,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=1835&disciplines=0&regions=0&subjects=21&states=0&countries=0&unpublished=0&gofind=Go&sort=AwardNumber&sortorder=ASC&tab=QUE&COL=BeginDate,application/msexcel,200,Y5NCPIK3JZGMPIRXO6MJCK7GBYPRMN5U,-,-,-,27029,2dd8828bf0a749822bb131f825e407e63b92dfd1d43eb003009660673e5b0e39,61ba06121e14464636f68bfe5357b6f2202904f216ef5a63d3ffcf13c21c37b8021743a35e77c5d7777d91708a56d960b49e8583b05d931cc37afef4482273e0
nsf.gov/statistics/nsf96334/tables/tab17.xls,20121014024742,http://www.nsf.gov/statistics/nsf96334/tables/tab17.xls,application/vnd.ms-excel,200,G3TLNNK23XTI5ZI5KRFNUGNJTTOZKLOV,-,1997-01-22T20:45:00Z,2008-06-24T21:16:01Z,20992,c59d92f85da7c62734a76562937d8fe7b2b73aa03da09f053bfd10f5def2d08d,2566c6a1f6286653a37e6ad14b41d005b8cc785eb964eb824847e8ffb25f2ece787299f877491fb29c9be64a72da36268b3b56c062e8250b997d9202b60c22ff
publicservice.vermont.gov/energy/ee_files/cedf/cover+page+for+comprehensive+application.xls,20100218023134,http://publicservice.vermont.gov/energy/ee_files/cedf/Cover%20Page%20for%20Comprehensive%20Application.xls,application/vnd.ms-excel,200,QZCU3G4MWSI2HDRXU4DXA53S26Z2DHAV,SoV,2009-07-01T20:35:15Z,2010-02-16T18:20:32Z,32768,6972902c14a63fdd0c4b24db77d3cf3f96723cbcf90068630120715d8dea06b4,e821d7f5cebbcde29aab6632d42bbd4068081e0e075b5d3d64afdc75822eac825a94f2d8aed3e6ce69e04401a410153caad41f6bb8d19e33ed8b0408d7c473b3
tonto.eia.doe.gov/oog/ftparea/wogirs/xls/pswrgvwyb1.xls,20100722012123,http://tonto.eia.doe.gov/oog/ftparea/wogirs/xls/pswrgvwyb1.xls,application/vnd.ms-excel,200,VDUUA5B4KRL572EFJWHEM5NU7HKXRJ6K,-,2004-07-20T21:40:42Z,2007-09-13T19:58:01Z,68608,26480a785a080f9704c1c0a7e1f249c25c2065130eae7730e90020aaecabd5b8,971cfcad3a237d32d01366fbda5de9b946ea97f6b8ff6c5be64ae9e923b5202f82a074214da63ba167fe359fac8aeee2c23da9a3b5325a4f9ab0db4a6b4ee95b
ucr.fbi.gov/hate-crime/2013/tables/13tabledatadecpdf/table-13-state-cuts/table_13_hate_crime_incidents_per_bias_motivation_and_quarter_california_by_agency_2013.xls/output.xls,20160903170334,https://ucr.fbi.gov/hate-crime/2013/tables/13tabledatadecpdf/table-13-state-cuts/table_13_hate_crime_incidents_per_bias_motivation_and_quarter_california_by_agency_2013.xls/output.xls,application/vnd.ms-excel,200,PYM2NUBRWL7GPQZV6I7V5MXTHYESITPM,-,2014-10-08T13:49:35Z,2014-11-03T17:56:42Z,93696,4dcbe780cd3e207aa2fc890451d2469c635034c0577fe1e461571ea8f7daf052,6806d352103af70ee89503a4a17d5ae9f95b0b4d238452bc9e8264f8e92a8393c8900a7c9e7360ebf8e288b0993c13cb278cbd073b2045de6289d638fdd4bcaa
bea.gov/itable/download.cfm?ext=xls&fid=bf0dd9df1cc965013a3de08aa2d683aa73f6f1dbaad933bba0922370263ae099da9f6e493294f33e09861eed7dca393bd1424e01660a67cc0c5795dec482bbd6,20160117120824,http://www.bea.gov/iTable/download.cfm?ext=xls&fid=BF0DD9DF1CC965013A3DE08AA2D683AA73F6F1DBAAD933BBA0922370263AE099DA9F6E493294F33E09861EED7DCA393BD1424E01660A67CC0C5795DEC482BBD6,application/msexcel,200,YUXERRKQ4IHZXSO7VJKMYNOHOUDWYMJC,-,-,-,22528,7abfbe04113d0667f7d886e00fa365a1f0a503d038c0e46a7fbbf03117a87a7c,2bef8384f144a1466d7fcf65e77063ff1e40d596cc8388ccbb3b7abfe2aa9b94528b7f10e0235c16d8b49dc065221130500b8fd65642c3814b11b8cb229233e3
bls.gov/emp/ind-occ-matrix/ind_xls/ind_335100.xls,20151214170459,http://www.bls.gov/emp/ind-occ-matrix/ind_xls/ind_335100.xls,application/vnd.ms-excel,200,GARVPCPK44KRGNT4XGNSYPHPRUBPQXW4,Bureau of Labor Statistics,2013-12-16T19:11:51Z,2013-12-16T19:11:53Z,75264,1aad758ea8ebd81c157df36ebbdb3febb5cf739dc7a49a665ef86fb821e4826f,813f4ca44c7145b68f581b633f8451dc2bd649c82c96180e14fa845c3442204f80bc133531668b2fc8cded1c8dd0f06210764b4dbf9db04b4663fb1c498b4416
dop.wa.gov/sitecollectiondocuments/payroll/hrmssupport/crosswalktable/frz_ethnicity_and_race_zht_ethenrace.xls,20090725153907,http://dop.wa.gov/SiteCollectionDocuments/Payroll/HRMSSupport/CrosswalkTable/FRZ_Ethnicity_and_Race_ZHT_ETHENRACE.xls,application/vnd.ms-excel,200,DAIV5RG2Q32HTWBHCEU3DSJ5Q2MWC4CF,Department of Personnel,2004-07-30T23:12:53Z,2004-07-31T00:23:42Z,22016,2431328a4f736758d18a63116809b0e844cfaa5751df76a0b7d2feb9e30eaf67,509c20d47f4c212a45fe56b1dc50e6064647cfd46b4c827faf2af82732aa3254d35946c0ced19bda703b4295750ea591e1602240ed211701e98923ff0317160e
dshs.wa.gov/excel/ms/rda/2004/cities/olympia.xls,20100616165314,http://www.dshs.wa.gov/excel/ms/rda/2004/cities/olympia.xls,application/vnd.ms-excel,200,BNNJV4HWELRXCHSEBYICFHWMDV5637GH,RDA,2004-09-09T15:33:13Z,2006-11-30T18:19:15Z,181760,bd0643c1894a14354ab2e1d4185e420fc4c236c65df4c2d4c960d7fc2982182a,f866a04c79d665bac582ef57bec45ee0782ac9f4fa56af0540fe67e507151fe44a7aedb4799522c13665ebd675f93f7b3740e2843ec9716806b6c88fa069decc
eshop.state.gov/collections/export/xls/495.xls,20170721083443,https://eshop.state.gov/collections/export/xls/495.xls,application/vnd.ms-excel,200,ZFM7RAJTUYJUMI7EG56LMFLAXWXRCVW5,-,-,-,6656,2db28f57225529f4e0b56b88bccb8a040412d30083faa63aeebdf4195ed3c94c,09c6c3060b055d6a4d828e514822845e95b188089ddae8d33188170d6ef989500913eaf81f2f9f80b7aaa2b20d861fd47fb87835c1d8a872e87a6582fd6c9e35
gsa.gov/gsa/cm_attachments/gsa_document/low+volatile+compound+items+++2-24-09_r2-zl3r_0z5rdz-i34k-pr.xls,20100616083307,http://www.gsa.gov/gsa/cm_attachments/GSA_DOCUMENT/Low%20Volatile%20Compound%20Items%20%20%202-24-09_R2-zL3R_0Z5RDZ-i34K-pR.xls,application/vnd.ms-excel,200,474IRKOLEFRRZHW6NB5CQPQSP7DU63X7,GSA,2009-02-24T15:10:07Z,2009-02-24T15:38:38Z,158208,9ac39db4b5c869717c8743a55ce25b17e95a139ab2d8b31fff06d781fe362afa,93138a04c2d4d13c16f611a8a25c1cf8aeed3c250557a206c775e0f94e57bddc881c6bf2a25ed549b4bc4ed078944730c85d84ced9dfd8c640aa98d65428c010
manuals.sp.chfs.ky.gov/resources/sopformslibrary/private+child+placing+transportation+log.xls,20101209102135,http://manuals.sp.chfs.ky.gov/Resources/sopFormsLibrary/Private%20Child%20Placing%20Transportation%20Log.xls,application/vnd.ms-excel,200,6DSKRD6QPCPGMX7KJ65FXD44LW53JF3O,OTS,2002-10-18T18:44:23Z,-,32256,697dafb065a5e0e03ac21440a46613d319851b0f93199c1f498e8ecf6c73ac69,d649a6570a6a816e18ef47d49de4858b696a3162f50f4d418512fe988ad1961b210b45f00fb9bf17fd9ba2f7be22a258495ad75274c03310e597e2101ca7cff1
nces.ed.gov/das/library/tables_listings/tablexls.asp?tableid=3868,20100309124638,http://nces.ed.gov/das/library/tables_listings/tableXLS.asp?tableID=3868,application/excel,200,EAO67YTSNYFANRN4KJP253RDLPHHAIMV,-,-,-,46685,a9400b8e1a15c30efd3f0a363e60ebc5dd2b360786cea961c89b0f298e621847,20e2429a7f517bc76116f87b03582b6fe4256a1e2333c2da8bed0e48975e2c603d2b3ace14ace5c2ba077f6f8bdaff28d6a1d5764b567994d75998856badb99c
nces.ed.gov/programs/projections/projections2018/xls/table_08.xls,20100305191733,http://nces.ed.gov/programs/projections/projections2018/xls/table_08.xls,application/vnd.ms-excel,200,K4MBOUMXWZNBKOUDFX6XW5DGSSN3C3FS,Dell Computer Corporation,1999-10-06T18:08:57Z,2009-09-14T20:33:49Z,77824,37d6712f9bb699756bf8339c18466567b00d73aef2f8eb89625f9ac01421d977,324bd8b20de76e03cec3aca1c31c640bb8d2cf1ee19cb1698d1bfeb73055586e0dae0024e56e43f0dfd74c96d62e3a6b447fc506479d47afada901f35b76d712
tonto.eia.doe.gov/oog/info/twip/twipmnvwall.xls,20090416034026,http://tonto.eia.doe.gov/oog/info/twip/twipmnvwall.xls,application/vnd.ms-excel,200,WLUL5EP3A6RW54AOJSSXHP6BSLHG2GNT,-,2004-07-20T21:40:42Z,2007-09-13T19:57:42Z,646144,b05b3903a7a58b44f971d6e7d52bac80b796e84eb936f97c2b3829170983cfec,30baad7a5d0ff8cc036e06ac088e95b1fff12ed1455ed43d5a121dc54b947d46b65b36ac769f47bb48c235489390bb038983e3bf3de595a6314abed372caf009
beta.fema.gov/disasters/grid/state/xls/34?field_disaster_type_term_tid_1=all&order=field_disaster_declaration_date&sort=asc&attach=page,20161004000731,https://beta.fema.gov/disasters/grid/state/xls/34?field_disaster_type_term_tid_1=All&order=field_disaster_declaration_date&sort=asc&attach=page,application/vnd.ms-excel,200,BHI5PTYBMOBUXD5VS737KIWZXYRU6AOY,-,-,-,3382,e9dbe4a598eca0c12043a2dec3c878916b3dc8408330707920112f3eb65201a2,cc100fc66e552c2ef3f9719341f6436a4849adf47d63f15b3904098b5f3292f27efe21b16265623ab93a48c6026fc8fb26066bea497c8dc32ff212c599aa1ae2
buildingsdatabook.eere.energy.gov/docs/databooks/2002_bedb.xls,20090417183206,http://buildingsdatabook.eere.energy.gov/docs/DataBooks/2002_BEDB.XLS,application/vnd.ms-excel,200,UY532KCUDSPYPQBMZZKV66FFSTXHHHXZ,-,-,-,915456,8631800aadea7fc7a80e2c44682ee7c192b4a3b59a4f8a89f6e7a5380d3a1486,b215944cdb6d50135c8fedfc5a6523a10bc0c625e04afb26af25937bfe459129c150ff4ea13a12b9b7f80ed3cf0d8e968172feb134b229bfcaa15c0336050a28
dbm.maryland.gov/agencies/operbudget/documents/2012instructions/p128dbm_da_8_ap.xls,20101111151906,http://dbm.maryland.gov/agencies/operbudget/Documents/2012Instructions/p128DBM_DA_8_AP.xls,application/vnd.ms-excel,200,NDP2WYP6TV6WBFVQDWS4EJQAOSMB5LFM,State of Maryland,2003-07-03T18:33:45Z,2010-06-11T14:36:14Z,33792,70bd05351c2fbe03f9fd1d32e0d6b78007323876846da37131a20de72ad185cc,8a0d604ba034732c78ff3c41f5c23356218ac00909a510633516a1c6ac64622790e91aaea8cf5ed0e476148dba80c5c245d98b625ef365f761cc6d299c789cf4
gsaelibrary.gsa.gov/elibmain/sindetails.do?executequery=yes&schedulenumber=84&specialitemnumber=260%2014&display=excel&pagesize=0,20110315095419,http://www.gsaelibrary.gsa.gov/ElibMain/sinDetails.do?executeQuery=YES&scheduleNumber=84&specialItemNumber=260+14&display=excel&pageSize=0,application/vnd.ms-excel,200,HMFVTGHUBCCPRSUPYIJJTTXNN2VGNLEO,-,-,-,17642,36e49dfe689746b78370c6d5a016af9cda0ee3af2e2906b639aa2f6ee50ad05d,537d3aa6b42d6ddc9c6d04d98422f7017a32fc54efa79e23589c48387c9c20a01a247f1bb26da5be7bee7282ca2e78837a87a986277a333aedc5008393a6fc38
iris.ed.gov/iris/ieps/grantdownload.cfm?type=adv&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=25&regions=0&subjects=0&states=0&countries=0&unpublished=0&gofind=go&sort=begindate&sortorder=desc&tab=brw&col=begindate,20091004201132,http://iris.ed.gov/iris/ieps/grantDownload.cfm?type=ADV&page=0&count=25&keywords=&keywordtype=0&scope=all&programs=0&years=0&languages=0&institutions=0&disciplines=25&regions=0&subjects=0&states=0&countries=0&unpublished=0&gofind=Go&sort=BeginDate&sortorder=DESC&tab=BRW&COL=BeginDate,application/msexcel,200,2UIHIONMVVXQHCYMGSVEFRR2D7PX4JCE,-,-,-,364100,ac52fb4f70c19baa4b0dbb01a952eeacdc3a15a8c3737e1522762a28370d264c,08d29706264233a4e1b3e616243c1bd6bf29f661b31fb45a1365752c33904b2a49bf5de8fd3771fd1b67a18abf36da916f2b2a9e152258cfc5c9ea384254e9a5
nces.ed.gov/das/library/tables_listings/tablexls.asp?tableid=3690,20100310060004,http://nces.ed.gov/das/library/tables_listings/tableXLS.asp?tableID=3690,application/excel,200,2X2JJ2CPBI7ZDD2FFVLU4OYPMAEZ335M,-,-,-,77328,5748ee35ba25a83dea26eb3fef0f33b5971e4d312864b71dccee814d8a049916,c352e891528aaa93258de5f4f6e03001552fa5d1e38b032fa02290d2a88d3c9c3de6753d86631b039df34ae9c9b473ff9e87833a04e9896024510a7fcd5fc1d5
otexa.ita.doc.gov/spreadsheets/agoa_eligibility_incl_cat_0.xls,20100620192427,http://otexa.ita.doc.gov/SpreadSheets/AGOA_ELIGIBILITY_INCL_CAT_0.xls,application/vnd.ms-excel,200,TT7WY4GPJ6S47GRU6SORHB2ZI64XXMUN,DOC,2008-08-20T15:30:16Z,2010-01-06T17:16:16Z,51200,e1d22603a423f19daf75545b6f2595bdbae52ce163006295fcdbe993a96da244,b97773a5d8ba836a384afce4088313d04a3450906879aac5b8dd69a305a359fd561dc2d8b7fa9942d88fae09a8303a9a3f03e2a532bfbf032048ae13ef2defe8
ucr.fbi.gov/crime-in-the-u.s/2014/crime-in-the-u.s.-2014/tables/table-81/table-81-by-state/table_81_full_time_law_enforcement_employees_texas_by_state_tribal_and_other_agencies_2014.xls/output.xls,20160825184725,https://ucr.fbi.gov/crime-in-the-u.s/2014/crime-in-the-u.s.-2014/tables/table-81/table-81-by-state/Table_81_Full_time_Law_Enforcement_Employees_Texas_by_State_Tribal_and_Other_Agencies_2014.xls/output.xls,application/vnd.ms-excel,200,7VPMST4PGB3S5PYFIK3MGR3W7OULK7EU,-,2015-03-20T14:39:20Z,2015-03-24T13:00:31Z,46080,9b4c4e8d554d18ba0f0eab45b7b49258cd0e70447145691e703863da26a6acbf,6e8c7af0e1ea037cd1626e72fbce16c9f7e8bddade428a5525b7491ccbc030b1c998c5de233fea6e84d9b753314079231cc2e5aa4bdc480a6d2805415ed3d1e6
bts.gov/ntda/nts/nts99/data/chapter3/3-12.xls,20000819042005,http://www.bts.gov:80/ntda/nts/NTS99/data/Chapter3/3-12.xls,application/excel,200,W5EUOPH4GIGAQH4RB4VNV5ZE4D5XC3JI,BTS,1999-04-13T19:51:55Z,-,17920,3a57318da97f7ce393ec497b92e9c7c2735bd4cec0791581e971c4031061101c,0bd5f523178e5cd2b2fb45a6990648eacf28ec4761283019ad9fb6b3bd87fde861cfff69b330bb7cbe296b3ca143943a55889ea5537c8ef636e7d3569f5b294d
nces.ed.gov/surveys/sass/xls/sass_2004_08se.xls,20091108143654,http://www.nces.ed.gov/surveys/sass/xls/sass_2004_08se.xls,application/vnd.ms-excel,200,ZZFEVJBCLVWV6ZNB7XA4S3OL6BG3WPZ3,American Institutes for Research,2004-12-02T15:21:15Z,2008-07-09T15:38:58Z,25600,7487aca97172c957594e1c57dd0ff305da6d8ced477e0b0cb3bc97626b27959a,bc88b40a111a4db22cdb292f2fea3da2abbe7ad6369b874a7e1d2726c4773484ec215a5f10d0d72ee27e8583dc965d7ff519d0b9009361db73405601ed64dc80
nevada.usgs.gov/water/lmqw/historicalqwdata/sentinelisland_waterquality_byprofile_wateryear2009.xls,20161214213328,http://nevada.usgs.gov/water/lmqw/historicalQWdata/SentinelIsland_WaterQuality_ByProfile_WaterYear2009.xls,application/vnd.ms-excel,200,KVPSF34THFXLSBNF7I7TT6MZGV42TPRA,-,2008-10-03T14:41:19Z,2010-04-02T15:46:29Z,5303296,48534b1fafadc4e45e4d383d23c6df4f1903c285531afe217848a1ef3d46b5bc,4b9ae128befe50407a8a0b2563c44b844387caa82eff5e8d9d2016348e81058864a80dd528f926cc4412f4ce8ad9182a2eae7dcd6804eed8807cf09c8d72d2f7
nsf.gov/statistics/profiles/data/tables/e3002796.xls,20121012003227,http://www.nsf.gov/statistics/profiles/data/tables/e3002796.xls,application/vnd.ms-excel,200,V3SRAEZJGVHM5ZAR2KJN7G52TC6GVX23,-,2010-04-15T14:55:57Z,2010-04-15T14:55:58Z,22016,9c0577e901a0934259b55d377ff7723eaf517d8c812bb5febd74d4347ef174e2,faece9c673af05f5c8b9395343662b37f55cca5335dd75f2d191339e0b301438bd528a801f999b2121d382c481ddd71dd9d2adf3b861826927ec5a886218d8dc
personnel.ky.gov/nr/rdonlyres/e41355e9-ef91-4934-9f4e-3484948c9f9b/0/orgchange.xls,20120802184110,http://personnel.ky.gov/NR/rdonlyres/E41355E9-EF91-4934-9F4E-3484948C9F9B/0/ORGchange.xls,application/vnd.ms-excel,200,4Q6NHTCCV7KCYZUXDJFD53QSJA2K4567,Personnel Cabinet,2011-11-14T15:22:25Z,2012-04-11T16:43:17Z,84992,815fde4f99fe54016553cb5a0b62ff21e8bc0a36f88f6642f7589097d8b47727,0453e7f3fe9af43da3bcd8435a6b5f92ac45dba571624cb6308045496208daa227d7fa447552fbbcbcbaa5f8f736ef142e4271c8bff6d1f49008b9cda75d3836
recovery.gov/faq/documents/doi_weekly_financial_and_activity_report_20120622.xls,20120707220137,http://www.recovery.gov/FAQ/Documents/DOI_Weekly_Financial_and_Activity_Report_20120622.xls,application/vnd.ms-excel,200,TLNHU32TIWLE72DWMXGQWYLLF66MHG4R,"Sony Electronics, Inc.",2009-02-15T21:11:55Z,2012-06-26T16:24:40Z,2152960,9ba89bb01ea256b0a288de3c111fd4fa4ac18a0a935dc54e94482b5ad51cc936,1052dc650b6de0d47cb9e7d3ee5098dcc05dec60acab65158dfc6b1f37e5ce1b3af553d0df25d0f48f177544032b9790248b568eecd693360577a34ccc5f9efa
cor.mt.gov/content/resources/policy/forms/1-4-1request.xls,20091104231701,http://www.cor.mt.gov/content/Resources/Policy/Forms/1-4-1Request.xls,application/vnd.ms-excel,200,ZO5YAQ4ZKKAQ4S3NSD5XCRZVWYBRNQQ2,Department of Correction,1999-12-09T18:12:14Z,2009-10-26T14:17:26Z,220672,33f01b286a2406b33d1238d787e160073f59ae37cbf6401675fee51e7642c777,a91bf159fabdb602c54c452098749c99406de271f691da47d20d15e1c11ec09c06b8be548b6c7dbe1aa276186e38047d30fa66ec0bf172855545c66ca37b03e7
dop.wa.gov/sitecollectiondocuments/payroll/hrmssupport/interfaces/work_assignment_county.xls,20091027023416,http://www.dop.wa.gov/SiteCollectionDocuments/Payroll/HRMSSupport/Interfaces/Work_Assignment_County.xls,application/vnd.ms-excel,200,BEY36JL45DMO4UK6MEJYIQGVSCL6KEA6,HRMS Project,2004-08-20T18:29:55Z,2004-09-10T00:12:03Z,24576,7606da6b13a678195cf100cf99d2ed3b0b6458e973c3978c0e005c4cb88f3c71,460f2125966da2a50955b694a6cf2de66f81cbbe24982a1430fdeacdd5a365deabdd6876c7a78f7bb33436f5b8bc971325a254d9316b9a7665be69bbf89344fa
eia.doe.gov/cneaf/electricity/epm/epmxlfile1_15_a.xls,20100227235300,http://www.eia.doe.gov/cneaf/electricity/epm/epmxlfile1_15_a.xls,application/vnd.ms-excel,200,OMLEGBCMTRTQIFHOXKOHOGRZBQZAQ5HA,DOE/EIA,2010-02-25T19:56:12Z,2010-02-25T20:34:58Z,28160,312b74684e9cdbd4933e4bce90480316df54fea216acf2982712eef57e271063,857542eb06b9e215e0871d1cdc7fd91dba4ac13310d72d3f06a814c604df27622120ddc711161e622511d13ffee5782bc045255f5f74df6cb7d2bbf9fd187180
fas.usda.gov/dlp2/traderuns/2004/04-01/p_wturk.xls,20100309131548,http://www.fas.usda.gov/dlp2/traderuns/2004/04-01/p_wturk.xls,application/vnd.ms-excel,200,EPVR6VRBR5GXUB5TF6JYHA3M3QXW26SO,FAS/USDA,2004-03-12T21:23:47Z,2004-03-12T21:23:47Z,28672,1dcc4b7bc9251a9bbf0376eb32be29954414fc799038fb08c406e3801cf59928,f40c4ff1818a9add2e56723d988eaadf313161dc8543835822e0d63cca1146ca6da23fa1e28c9917fcc81bb08bf729962e108d4cffc15ac633733bc0c1a40f0f
gsa.gov/graphics/staffoffices/final_attendee_list.xls,20110523232015,http://www.gsa.gov/graphics/staffoffices/Final_Attendee_List.xls,application/vnd.ms-excel,200,TUYFNM3MK5DTR676PH3E365SYDUWSA36,-,-,-,104301,9febc8393e12ee06b1b986597f9d09f66f02881d2f0b2b531d826b59be3799fb,da4d4defc7b4272565343f1880a801f535afc99d8871a6ca41c52a9beda8de8aa6508481121445e9a2ab4c2347cc4433c7d78fdf5cc0364ed4832bda731c0010
gsd.mt.gov/olbl/vendorlistdownload.asp?quotegroup=3403,20100208224140,http://gsd.mt.gov/OLBL/VendorListDownload.asp?QuoteGroup=3403,application/vnd.ms-excel,200,4BSY4AZHUEOCAYNMXXMXZGU36TE2RNHN,-,-,-,38476,eb3cde166341223b88d2910b28c0779e6a4cfaf627a1bd7e2c9d06a8fcd05ea9,875d57d56361f698e34f293fd0df3f4a04203d03e56bde6d0a3d4bd3d5915869b8577ba4768d725564009fe117f89c11391055f7997f5b4f055d23d02167b4bf
